,month_normalized,time_idx,value,static,date
1443,27,25,279.07,2,2016-12-14
1444,27,26,267.41,2,2016-12-15
1445,27,27,268.02,2,2016-12-16
1446,27,28,267.84,2,2016-12-17
1447,27,29,261.08,2,2016-12-18
1448,27,30,262.57,2,2016-12-19
1449,27,31,261.89,2,2016-12-20
1450,27,32,268.86,2,2016-12-21
1451,27,33,264.37,2,2016-12-22
1452,27,34,263.28,2,2016-12-23
1453,27,35,263.91,2,2016-12-24
1454,27,36,271.11,2,2016-12-25
1455,27,37,259.79,2,2016-12-26
1456,27,38,265.08,2,2016-12-27
1457,27,39,266.07,2,2016-12-28
1458,27,40,260.08,2,2016-12-29
1459,27,41,267.22,2,2016-12-30
1460,27,42,270.11,2,2016-12-31
1461,27,43,265.39,2,2017-01-01
1462,27,44,269.34,2,2017-01-02
1463,27,45,264.21,2,2017-01-03
1464,27,46,265.38,2,2017-01-04
1465,27,47,262.8,2,2017-01-05
1466,27,48,261.13,2,2017-01-06
1467,27,49,261.1,2,2017-01-07
1468,27,50,271.58,2,2017-01-08
1469,27,51,268.44,2,2017-01-09
1470,27,52,266.93,2,2017-01-10
1471,27,53,260.28,2,2017-01-11
1472,27,54,264.34,2,2017-01-12
1473,28,0,265.08,2,2017-01-13
1474,28,1,269.66,2,2017-01-14
1475,28,2,264.59,2,2017-01-15
1476,28,3,264.53,2,2017-01-16
1477,28,4,264.04,2,2017-01-17
1478,28,5,265.48,2,2017-01-18
1479,28,6,267.3,2,2017-01-19
1480,28,7,267.4,2,2017-01-20
1481,28,8,268.34,2,2017-01-21
1482,28,9,268.01,2,2017-01-22
1483,28,10,266.18,2,2017-01-23
1484,28,11,261.57,2,2017-01-24
1485,28,12,265.86,2,2017-01-25
1486,28,13,268.41,2,2017-01-26
1487,28,14,267.68,2,2017-01-27
1488,28,15,266.61,2,2017-01-28
1489,28,16,266.36,2,2017-01-29
1490,28,17,267.21,2,2017-01-30
1491,28,18,267.67,2,2017-01-31
1492,28,19,267.49,2,2017-02-01
1493,28,20,268.81,2,2017-02-02
1494,28,21,265.86,2,2017-02-03
1495,28,22,269.43,2,2017-02-04
1496,28,23,268.39,2,2017-02-05
1497,28,24,269.81,2,2017-02-06
1498,28,25,272.81,2,2017-02-07
1499,28,26,272.6,2,2017-02-08
1500,28,27,265.11,2,2017-02-09
1501,28,28,270.2,2,2017-02-10
1502,28,29,268.17,2,2017-02-11
1503,28,30,269.28,2,2017-02-12
1504,28,31,266.73,2,2017-02-13
1505,28,32,268.21,2,2017-02-14
1506,28,33,271.34,2,2017-02-15
1507,28,34,267.22,2,2017-02-16
1508,28,35,271.18,2,2017-02-17
1509,28,36,270.44,2,2017-02-18
1510,28,37,271.45,2,2017-02-19
1511,28,38,272.54,2,2017-02-20
1512,28,39,273.19,2,2017-02-21
1513,28,40,269.53,2,2017-02-22
1514,28,41,271.11,2,2017-02-23
1515,28,42,270.61,2,2017-02-24
1516,28,43,272.43,2,2017-02-25
1517,28,44,271.93,2,2017-02-26
1518,28,45,267.15,2,2017-02-27
1519,28,46,265.02,2,2017-02-28
1520,28,47,266.45,2,2017-03-01
1521,28,48,265.46,2,2017-03-02
1522,28,49,269.2,2,2017-03-03
1523,28,50,266.04,2,2017-03-04
1524,28,51,266.03,2,2017-03-05
1525,28,52,270.06,2,2017-03-06
1526,28,53,267.44,2,2017-03-07
1527,28,54,266.39,2,2017-03-08
1528,29,0,261.24,2,2017-03-09
1529,29,1,258.05,2,2017-03-10
1530,29,2,262.06,2,2017-03-11
1531,29,3,259.01,2,2017-03-12
1532,29,4,266.0,2,2017-03-13
1533,29,5,266.13,2,2017-03-14
1534,29,6,225.85,2,2017-03-15
1535,29,7,256.83,2,2017-03-16
1536,29,8,262.58,2,2017-03-17
1537,29,9,263.7,2,2017-03-18
1538,29,10,264.75,2,2017-03-19
1539,29,11,264.95,2,2017-03-20
1540,29,12,264.08,2,2017-03-21
1541,29,13,265.5,2,2017-03-22
1542,29,14,266.93,2,2017-03-23
1543,29,15,263.91,2,2017-03-24
1544,29,16,264.7,2,2017-03-25
1545,29,17,258.25,2,2017-03-26
1546,29,18,264.86,2,2017-03-27
1547,29,19,262.25,2,2017-03-28
1548,29,20,266.22,2,2017-03-29
1549,29,21,265.01,2,2017-03-30
1550,29,22,261.95,2,2017-03-31
1551,29,23,264.75,2,2017-04-01
1552,29,24,265.56,2,2017-04-02
1553,29,25,265.48,2,2017-04-03
1554,29,26,266.74,2,2017-04-04
1555,29,27,265.59,2,2017-04-05
1556,29,28,269.5,2,2017-04-06
1557,29,29,268.59,2,2017-04-07
1558,29,30,267.94,2,2017-04-08
1559,29,31,265.5,2,2017-04-09
1560,29,32,256.83,2,2017-04-10
1561,29,33,263.77,2,2017-04-11
1562,29,34,264.18,2,2017-04-12
1563,29,35,265.09,2,2017-04-13
1564,29,36,263.69,2,2017-04-14
1565,29,37,265.66,2,2017-04-15
1566,29,38,258.65,2,2017-04-16
1567,29,39,259.26,2,2017-04-17
1568,29,40,262.87,2,2017-04-18
1569,29,41,258.82,2,2017-04-19
1570,29,42,261.42,2,2017-04-20
1571,29,43,268.66,2,2017-04-21
1572,29,44,258.9,2,2017-04-22
1573,29,45,257.48,2,2017-04-23
1574,29,46,256.94,2,2017-04-24
1575,29,47,260.98,2,2017-04-25
1576,29,48,254.71,2,2017-04-26
1577,29,49,254.66,2,2017-04-27
1578,29,50,254.1,2,2017-04-28
1579,29,51,257.83,2,2017-04-29
1580,29,52,270.29,2,2017-04-30
1581,29,53,262.41,2,2017-05-01
1582,29,54,255.83,2,2017-05-02
1583,30,0,266.78,2,2017-05-03
1584,30,1,268.31,2,2017-05-04
1585,30,2,268.17,2,2017-05-05
1586,30,3,270.29,2,2017-05-06
1587,30,4,267.73,2,2017-05-07
1588,30,5,264.27,2,2017-05-08
1589,30,6,267.17,2,2017-05-09
1590,30,7,264.46,2,2017-05-10
1591,30,8,264.35,2,2017-05-11
1592,30,9,269.07,2,2017-05-12
1593,30,10,261.95,2,2017-05-13
1594,30,11,259.25,2,2017-05-14
1595,30,12,266.13,2,2017-05-15
1596,30,13,267.79,2,2017-05-16
1597,30,14,266.62,2,2017-05-17
1598,30,15,268.01,2,2017-05-18
1599,30,16,267.72,2,2017-05-19
1600,30,17,262.62,2,2017-05-20
1601,30,18,264.95,2,2017-05-21
1602,30,19,261.97,2,2017-05-22
1603,30,20,259.74,2,2017-05-23
1604,30,21,259.95,2,2017-05-24
1605,30,22,259.18,2,2017-05-25
1606,30,23,259.6,2,2017-05-26
1607,30,24,258.83,2,2017-05-27
1608,30,25,258.59,2,2017-05-28
1609,30,26,256.65,2,2017-05-29
1610,30,27,261.11,2,2017-05-30
1611,30,28,262.92,2,2017-05-31
1612,30,29,258.91,2,2017-06-01
1613,30,30,259.02,2,2017-06-02
1614,30,31,258.81,2,2017-06-03
1615,30,32,249.02,2,2017-06-04
1616,30,33,260.97,2,2017-06-05
1617,30,34,261.21,2,2017-06-06
1618,30,35,259.94,2,2017-06-07
1619,30,36,258.97,2,2017-06-08
1620,30,37,256.66,2,2017-06-09
1621,30,38,257.06,2,2017-06-10
1622,30,39,259.67,2,2017-06-11
1623,30,40,257.09,2,2017-06-12
1624,30,41,260.06,2,2017-06-13
1625,30,42,261.01,2,2017-06-14
1626,30,43,261.56,2,2017-06-15
1627,30,44,260.01,2,2017-06-16
1628,30,45,256.79,2,2017-06-17
1629,30,46,253.88,2,2017-06-18
1630,30,47,253.34,2,2017-06-19
1631,30,48,260.6,2,2017-06-20
1632,30,49,259.75,2,2017-06-21
1633,30,50,258.41,2,2017-06-22
1634,30,51,260.04,2,2017-06-23
1635,30,52,261.16,2,2017-06-24
1636,30,53,262.01,2,2017-06-25
1637,30,54,263.78,2,2017-06-26
1638,31,0,260.22,2,2017-06-27
1639,31,1,262.64,2,2017-06-28
1640,31,2,262.9,2,2017-06-29
1641,31,3,258.35,2,2017-06-30
1642,31,4,256.51,2,2017-07-01
1643,31,5,251.63,2,2017-07-02
1644,31,6,258.38,2,2017-07-03
1645,31,7,257.2,2,2017-07-04
1646,31,8,257.44,2,2017-07-05
1647,31,9,255.26,2,2017-07-06
1648,31,10,250.67,2,2017-07-07
1649,31,11,255.21,2,2017-07-08
1650,31,12,256.38,2,2017-07-09
1651,31,13,259.93,2,2017-07-10
1652,31,14,248.76,2,2017-07-11
1653,31,15,246.11,2,2017-07-12
1654,31,16,246.66,2,2017-07-13
1655,31,17,248.41,2,2017-07-14
1656,31,18,248.72,2,2017-07-15
1657,31,19,246.57,2,2017-07-16
1658,31,20,247.75,2,2017-07-17
1659,31,21,255.04,2,2017-07-18
1660,31,22,249.25,2,2017-07-19
1661,31,23,246.78,2,2017-07-20
1662,31,24,251.29,2,2017-07-21
1663,31,25,250.95,2,2017-07-22
1664,31,26,251.94,2,2017-07-23
1665,31,27,255.31,2,2017-07-24
1666,31,28,251.91,2,2017-07-25
1667,31,29,250.96,2,2017-07-26
1668,31,30,249.71,2,2017-07-27
1669,31,31,254.82,2,2017-07-28
1670,31,32,256.27,2,2017-07-29
1671,31,33,255.35,2,2017-07-30
1672,31,34,252.0,2,2017-07-31
1673,31,35,249.54,2,2017-08-01
1674,31,36,252.34,2,2017-08-02
1675,31,37,249.54,2,2017-08-03
1676,31,38,257.28,2,2017-08-04
1677,31,39,249.38,2,2017-08-05
1678,31,40,251.3,2,2017-08-06
1679,31,41,250.74,2,2017-08-07
1680,31,42,248.11,2,2017-08-08
1681,31,43,249.66,2,2017-08-09
1682,31,44,250.99,2,2017-08-10
1683,31,45,250.64,2,2017-08-11
1684,31,46,251.75,2,2017-08-12
1685,31,47,251.78,2,2017-08-13
1686,31,48,251.92,2,2017-08-14
1687,31,49,251.91,2,2017-08-15
1688,31,50,254.16,2,2017-08-16
1689,31,51,250.44,2,2017-08-17
1690,31,52,254.28,2,2017-08-18
1691,31,53,248.01,2,2017-08-19
1692,31,54,249.59,2,2017-08-20
1693,32,0,247.08,2,2017-08-21
1694,32,1,252.78,2,2017-08-22
1695,32,2,248.26,2,2017-08-23
1696,32,3,252.31,2,2017-08-24
1697,32,4,248.73,2,2017-08-25
1698,32,5,254.22,2,2017-08-26
1699,32,6,247.87,2,2017-08-27
1700,32,7,247.0,2,2017-08-28
1701,32,8,248.61,2,2017-08-29
1702,32,9,247.1,2,2017-08-30
1703,32,10,248.24,2,2017-08-31
1704,32,11,252.65,2,2017-09-01
1705,32,12,250.25,2,2017-09-02
1706,32,13,251.27,2,2017-09-03
1707,32,14,249.93,2,2017-09-04
1708,32,15,251.11,2,2017-09-05
1709,32,16,252.0,2,2017-09-06
1710,32,17,245.53,2,2017-09-07
1711,32,18,247.17,2,2017-09-08
1712,32,19,252.1,2,2017-09-09
1713,32,20,251.75,2,2017-09-10
1714,32,21,248.2,2,2017-09-11
1715,32,22,247.0,2,2017-09-12
1716,32,23,244.36,2,2017-09-13
1717,32,24,250.89,2,2017-09-14
1718,32,25,248.84,2,2017-09-15
1719,32,26,248.7,2,2017-09-16
1720,32,27,250.0,2,2017-09-17
1721,32,28,244.26,2,2017-09-18
1722,32,29,245.98,2,2017-09-19
1723,32,30,246.51,2,2017-09-20
1724,32,31,248.43,2,2017-09-21
1725,32,32,253.71,2,2017-09-22
1726,32,33,246.21,2,2017-09-23
1727,32,34,246.35,2,2017-09-24
1728,32,35,243.34,2,2017-09-25
1729,32,36,245.84,2,2017-09-26
1730,32,37,243.77,2,2017-09-27
1731,32,38,248.98,2,2017-09-28
1732,32,39,245.32,2,2017-09-29
1733,32,40,248.83,2,2017-09-30
1734,32,41,248.57,2,2017-10-01
1735,32,42,248.87,2,2017-10-02
1736,32,43,246.51,2,2017-10-03
1737,32,44,245.15,2,2017-10-04
1738,32,45,245.71,2,2017-10-05
1739,32,46,243.09,2,2017-10-06
1740,32,47,240.42,2,2017-10-07
1741,32,48,241.41,2,2017-10-08
1742,32,49,248.02,2,2017-10-09
1743,32,50,242.98,2,2017-10-10
1744,32,51,242.94,2,2017-10-11
1745,32,52,243.01,2,2017-10-12
1746,32,53,246.31,2,2017-10-13
1747,32,54,244.44,2,2017-10-14
1748,33,0,243.06,2,2017-10-15
1749,33,1,245.17,2,2017-10-16
1750,33,2,245.16,2,2017-10-17
1751,33,3,246.19,2,2017-10-18
1752,33,4,246.11,2,2017-10-19
1753,33,5,242.67,2,2017-10-20
1754,33,6,246.8,2,2017-10-21
1755,33,7,244.83,2,2017-10-22
1756,33,8,242.93,2,2017-10-23
1757,33,9,242.96,2,2017-10-24
1758,33,10,243.85,2,2017-10-25
1759,33,11,242.37,2,2017-10-26
1760,33,12,243.55,2,2017-10-27
1761,33,13,244.16,2,2017-10-28
1762,33,14,244.49,2,2017-10-29
1763,33,15,242.51,2,2017-10-30
1764,33,16,242.38,2,2017-10-31
1765,33,17,240.75,2,2017-11-01
1766,33,18,243.78,2,2017-11-02
1767,33,19,244.31,2,2017-11-03
1768,33,20,245.33,2,2017-11-04
1769,33,21,244.61,2,2017-11-05
1770,33,22,243.46,2,2017-11-06
1771,33,23,243.36,2,2017-11-07
1772,33,24,245.74,2,2017-11-08
1773,33,25,248.47,2,2017-11-09
1774,33,26,240.08,2,2017-11-10
1775,33,27,240.27,2,2017-11-11
1776,33,28,238.72,2,2017-11-12
1777,33,29,240.26,2,2017-11-13
1778,33,30,245.99,2,2017-11-14
1779,33,31,240.07,2,2017-11-15
1780,33,32,244.97,2,2017-11-16
1781,33,33,240.61,2,2017-11-17
1782,33,34,244.99,2,2017-11-18
1783,33,35,241.06,2,2017-11-19
1784,33,36,240.33,2,2017-11-20
1785,33,37,242.27,2,2017-11-21
1786,33,38,240.35,2,2017-11-22
1787,33,39,239.58,2,2017-11-23
1788,33,40,245.47,2,2017-11-24
1789,33,41,242.72,2,2017-11-25
1790,33,42,244.12,2,2017-11-26
1791,33,43,243.34,2,2017-11-27
1792,33,44,244.48,2,2017-11-28
1793,33,45,245.46,2,2017-11-29
1794,33,46,244.36,2,2017-11-30
1795,33,47,243.04,2,2017-12-01
1796,33,48,243.82,2,2017-12-02
1797,33,49,245.34,2,2017-12-03
1798,33,50,243.64,2,2017-12-04
1799,33,51,244.78,2,2017-12-05
1800,33,52,244.86,2,2017-12-06
1801,33,53,240.08,2,2017-12-07
1802,33,54,242.29,2,2017-12-08
1803,34,0,240.24,2,2017-12-09
1804,34,1,240.29,2,2017-12-10
1805,34,2,242.84,2,2017-12-11
1806,34,3,240.13,2,2017-12-12
1807,34,4,242.79,2,2017-12-13
1808,34,5,241.91,2,2017-12-14
1809,34,6,240.6,2,2017-12-15
1810,34,7,243.09,2,2017-12-16
1811,34,8,247.36,2,2017-12-17
1812,34,9,247.92,2,2017-12-18
1813,34,10,245.53,2,2017-12-19
1814,34,11,244.61,2,2017-12-20
1815,34,12,245.72,2,2017-12-21
1816,34,13,241.24,2,2017-12-22
1817,34,14,248.67,2,2017-12-23
1818,34,15,243.8,2,2017-12-24
1819,34,16,244.38,2,2017-12-25
1820,34,17,248.98,2,2017-12-26
1821,34,18,246.75,2,2017-12-27
1822,34,19,245.93,2,2017-12-28
1823,34,20,247.28,2,2017-12-29
1824,34,21,247.13,2,2017-12-30
1825,34,22,243.83,2,2017-12-31
1826,34,23,243.63,2,2018-01-01
1827,34,24,246.47,2,2018-01-02
1828,34,25,243.18,2,2018-01-03
1829,34,26,245.64,2,2018-01-04
1830,34,27,243.9,2,2018-01-05
1831,34,28,245.02,2,2018-01-06
1832,34,29,245.07,2,2018-01-07
1833,34,30,246.57,2,2018-01-08
1834,34,31,248.83,2,2018-01-09
1835,34,32,250.09,2,2018-01-10
1836,34,33,248.19,2,2018-01-11
1837,34,34,247.02,2,2018-01-12
1838,34,35,248.5,2,2018-01-13
1839,34,36,247.71,2,2018-01-14
1840,34,37,247.92,2,2018-01-15
1841,34,38,248.69,2,2018-01-16
1842,34,39,248.56,2,2018-01-17
1843,34,40,246.65,2,2018-01-18
1844,34,41,248.27,2,2018-01-19
1845,34,42,250.11,2,2018-01-20
1846,34,43,249.16,2,2018-01-21
1847,34,44,249.4,2,2018-01-22
1848,34,45,248.6,2,2018-01-23
1849,34,46,253.32,2,2018-01-24
1850,34,47,249.42,2,2018-01-25
1851,34,48,249.02,2,2018-01-26
1852,34,49,248.39,2,2018-01-27
1853,34,50,244.92,2,2018-01-28
1854,34,51,247.72,2,2018-01-29
1855,34,52,250.61,2,2018-01-30
1856,34,53,246.49,2,2018-01-31
1857,34,54,247.98,2,2018-02-01
1858,35,0,250.69,2,2018-02-02
1859,35,1,250.08,2,2018-02-03
1860,35,2,253.25,2,2018-02-04
1861,35,3,250.46,2,2018-02-05
1862,35,4,246.3,2,2018-02-06
1863,35,5,252.57,2,2018-02-07
1864,35,6,252.59,2,2018-02-08
1865,35,7,251.66,2,2018-02-09
1866,35,8,246.42,2,2018-02-10
1867,35,9,243.7,2,2018-02-11
1868,35,10,248.92,2,2018-02-12
1869,35,11,248.95,2,2018-02-13
1870,35,12,252.9,2,2018-02-14
1871,35,13,251.94,2,2018-02-15
1872,35,14,255.16,2,2018-02-16
1873,35,15,252.45,2,2018-02-17
1874,35,16,258.0,2,2018-02-18
1875,35,17,250.24,2,2018-02-19
1876,35,18,248.08,2,2018-02-20
1877,35,19,251.31,2,2018-02-21
1878,35,20,252.03,2,2018-02-22
1879,35,21,251.48,2,2018-02-23
1880,35,22,258.96,2,2018-02-24
1881,35,23,252.96,2,2018-02-25
1882,35,24,252.56,2,2018-02-26
1883,35,25,253.16,2,2018-02-27
1884,35,26,252.87,2,2018-02-28
1885,35,27,251.72,2,2018-03-01
1886,35,28,260.24,2,2018-03-02
1887,35,29,258.65,2,2018-03-03
1888,35,30,255.95,2,2018-03-04
1889,35,31,261.16,2,2018-03-05
1890,35,32,254.71,2,2018-03-06
1891,35,33,257.92,2,2018-03-07
1892,35,34,254.23,2,2018-03-08
1893,35,35,256.0,2,2018-03-09
1894,35,36,255.21,2,2018-03-10
1895,35,37,259.54,2,2018-03-11
1896,35,38,259.21,2,2018-03-12
1897,35,39,253.46,2,2018-03-13
1898,35,40,259.81,2,2018-03-14
1899,35,41,256.02,2,2018-03-15
1900,35,42,263.83,2,2018-03-16
1901,35,43,262.57,2,2018-03-17
1902,35,44,259.64,2,2018-03-18
1903,35,45,258.7,2,2018-03-19
1904,35,46,263.81,2,2018-03-20
1905,35,47,262.38,2,2018-03-21
1906,35,48,266.31,2,2018-03-22
1907,35,49,264.93,2,2018-03-23
1908,35,50,263.17,2,2018-03-24
1909,35,51,267.56,2,2018-03-25
1910,35,52,264.27,2,2018-03-26
1911,35,53,261.54,2,2018-03-27
1912,35,54,262.41,2,2018-03-28
1913,36,0,262.18,2,2018-03-29
1914,36,1,259.05,2,2018-03-30
1915,36,2,264.3,2,2018-03-31
1916,36,3,264.32,2,2018-04-01
1917,36,4,261.12,2,2018-04-02
1918,36,5,264.04,2,2018-04-03
1919,36,6,262.8,2,2018-04-04
1920,36,7,262.61,2,2018-04-05
1921,36,8,260.82,2,2018-04-06
1922,36,9,268.5,2,2018-04-07
1923,36,10,263.84,2,2018-04-08
1924,36,11,264.88,2,2018-04-09
1925,36,12,262.71,2,2018-04-10
1926,36,13,263.21,2,2018-04-11
1927,36,14,266.42,2,2018-04-12
1928,36,15,265.67,2,2018-04-13
1929,36,16,261.25,2,2018-04-14
1930,36,17,266.14,2,2018-04-15
1931,36,18,261.53,2,2018-04-16
1932,36,19,262.84,2,2018-04-17
1933,36,20,264.22,2,2018-04-18
1934,36,21,263.89,2,2018-04-19
1935,36,22,263.18,2,2018-04-20
1936,36,23,265.25,2,2018-04-21
1937,36,24,271.51,2,2018-04-22
1938,36,25,260.73,2,2018-04-23
1939,36,26,269.53,2,2018-04-24
1940,36,27,254.49,2,2018-04-25
1941,36,28,268.41,2,2018-04-26
1942,36,29,270.5,2,2018-04-27
1943,36,30,265.73,2,2018-04-28
1944,36,31,265.15,2,2018-04-29
1945,36,32,262.57,2,2018-04-30
1946,36,33,269.82,2,2018-05-01
1947,36,34,264.05,2,2018-05-02
1948,36,35,259.75,2,2018-05-03
1949,36,36,267.13,2,2018-05-04
1950,36,37,265.74,2,2018-05-05
1951,36,38,259.86,2,2018-05-06
1952,36,39,262.71,2,2018-05-07
1953,36,40,260.45,2,2018-05-08
1954,36,41,269.67,2,2018-05-09
1955,36,42,266.77,2,2018-05-10
1956,36,43,267.56,2,2018-05-11
1957,36,44,263.31,2,2018-05-12
1958,36,45,265.72,2,2018-05-13
1959,36,46,267.04,2,2018-05-14
1960,36,47,268.54,2,2018-05-15
1961,36,48,268.84,2,2018-05-16
1962,36,49,269.04,2,2018-05-17
1963,36,50,272.38,2,2018-05-18
1964,36,51,261.21,2,2018-05-19
1965,36,52,261.73,2,2018-05-20
1966,36,53,265.44,2,2018-05-21
1967,36,54,263.07,2,2018-05-22
1968,37,0,261.32,2,2018-05-23
1969,37,1,265.68,2,2018-05-24
1970,37,2,265.74,2,2018-05-25
1971,37,3,276.47,2,2018-05-26
1972,37,4,274.34,2,2018-05-27
1973,37,5,276.87,2,2018-05-28
1974,37,6,274.39,2,2018-05-29
1975,37,7,273.87,2,2018-05-30
1976,37,8,273.81,2,2018-05-31
1977,37,9,276.24,2,2018-06-01
1978,37,10,276.94,2,2018-06-02
1979,37,11,276.11,2,2018-06-03
1980,37,12,277.77,2,2018-06-04
1981,37,13,275.54,2,2018-06-05
1982,37,14,278.02,2,2018-06-06
1983,37,15,277.66,2,2018-06-07
1984,37,16,278.11,2,2018-06-08
1985,37,17,278.27,2,2018-06-09
1986,37,18,275.08,2,2018-06-10
1987,37,19,276.68,2,2018-06-11
1988,37,20,277.57,2,2018-06-12
1989,37,21,274.46,2,2018-06-13
1990,37,22,274.7,2,2018-06-14
1991,37,23,274.79,2,2018-06-15
1992,37,24,277.44,2,2018-06-16
1993,37,25,277.1,2,2018-06-17
1994,37,26,275.34,2,2018-06-18
1995,37,27,276.86,2,2018-06-19
1996,37,28,279.46,2,2018-06-20
1997,37,29,279.24,2,2018-06-21
1998,37,30,279.03,2,2018-06-22
1999,37,31,276.21,2,2018-06-23
2000,37,32,276.34,2,2018-06-24
2001,37,33,273.49,2,2018-06-25
2002,37,34,273.99,2,2018-06-26
2003,37,35,276.34,2,2018-06-27
2004,37,36,274.38,2,2018-06-28
2005,37,37,268.23,2,2018-06-29
2006,37,38,257.78,2,2018-06-30
2007,37,39,256.12,2,2018-07-01
2008,37,40,251.5,2,2018-07-02
2009,37,41,247.24,2,2018-07-03
2010,37,42,247.46,2,2018-07-04
2011,37,43,245.05,2,2018-07-05
2012,37,44,248.64,2,2018-07-06
2013,37,45,245.6,2,2018-07-07
2014,37,46,250.58,2,2018-07-08
2015,37,47,250.56,2,2018-07-09
2016,37,48,247.57,2,2018-07-10
2017,37,49,249.83,2,2018-07-11
2018,37,50,244.48,2,2018-07-12
2019,37,51,248.07,2,2018-07-13
2020,37,52,250.24,2,2018-07-14
2021,37,53,249.61,2,2018-07-15
2022,37,54,250.02,2,2018-07-16
2023,38,0,248.52,2,2018-07-17
2024,38,1,243.61,2,2018-07-18
2025,38,2,250.08,2,2018-07-19
2026,38,3,250.64,2,2018-07-20
2027,38,4,245.06,2,2018-07-21
2028,38,5,248.59,2,2018-07-22
2029,38,6,245.48,2,2018-07-23
2030,38,7,243.13,2,2018-07-24
2031,38,8,251.99,2,2018-07-25
2032,38,9,247.26,2,2018-07-26
2033,38,10,246.11,2,2018-07-27
2034,38,11,246.03,2,2018-07-28
2035,38,12,243.07,2,2018-07-29
2036,38,13,250.55,2,2018-07-30
2037,38,14,250.0,2,2018-07-31
2038,38,15,244.51,2,2018-08-01
2039,38,16,252.1,2,2018-08-02
2040,38,17,251.29,2,2018-08-03
2041,38,18,253.98,2,2018-08-04
2042,38,19,252.82,2,2018-08-05
2043,38,20,250.56,2,2018-08-06
2044,38,21,251.39,2,2018-08-07
2045,38,22,250.65,2,2018-08-08
2046,38,23,258.2,2,2018-08-09
2047,38,24,254.69,2,2018-08-10
2048,38,25,255.9,2,2018-08-11
2049,38,26,250.13,2,2018-08-12
2050,38,27,254.69,2,2018-08-13
2051,38,28,253.69,2,2018-08-14
2052,38,29,252.36,2,2018-08-15
2053,38,30,249.48,2,2018-08-16
2054,38,31,253.46,2,2018-08-17
2055,38,32,249.31,2,2018-08-18
2056,38,33,254.61,2,2018-08-19
2057,38,34,252.1,2,2018-08-20
2058,38,35,256.65,2,2018-08-21
2059,38,36,257.53,2,2018-08-22
2060,38,37,258.6,2,2018-08-23
2061,38,38,259.83,2,2018-08-24
2062,38,39,253.96,2,2018-08-25
2063,38,40,261.02,2,2018-08-26
2064,38,41,262.03,2,2018-08-27
2065,38,42,253.65,2,2018-08-28
2066,38,43,263.41,2,2018-08-29
2067,38,44,258.36,2,2018-08-30
2068,38,45,260.94,2,2018-08-31
2069,38,46,261.26,2,2018-09-01
2070,38,47,261.73,2,2018-09-02
2071,38,48,255.91,2,2018-09-03
2072,38,49,258.33,2,2018-09-04
2073,38,50,261.88,2,2018-09-05
2074,38,51,261.42,2,2018-09-06
2075,38,52,260.34,2,2018-09-07
2076,38,53,262.52,2,2018-09-08
2077,38,54,263.14,2,2018-09-09
2078,39,0,260.91,2,2018-09-10
2079,39,1,257.57,2,2018-09-11
2080,39,2,266.41,2,2018-09-12
2081,39,3,267.83,2,2018-09-13
2082,39,4,265.74,2,2018-09-14
2083,39,5,260.14,2,2018-09-15
2084,39,6,264.16,2,2018-09-16
2085,39,7,267.83,2,2018-09-17
2086,39,8,266.69,2,2018-09-18
2087,39,9,266.39,2,2018-09-19
2088,39,10,264.92,2,2018-09-20
2089,39,11,263.7,2,2018-09-21
2090,39,12,262.64,2,2018-09-22
2091,39,13,258.6,2,2018-09-23
2092,39,14,261.24,2,2018-09-24
2093,39,15,262.75,2,2018-09-25
2094,39,16,260.99,2,2018-09-26
2095,39,17,260.83,2,2018-09-27
2096,39,18,258.48,2,2018-09-28
2097,39,19,257.34,2,2018-09-29
2098,39,20,249.77,2,2018-09-30
2099,39,21,247.34,2,2018-10-01
2100,39,50,258.84,2,2018-10-02
2101,39,51,259.58,2,2018-10-03
2102,39,52,259.25,2,2018-10-04
2103,39,53,258.78,2,2018-10-05
2104,39,54,253.95,2,2018-10-06
2105,40,0,253.22,2,2018-10-07
2106,40,1,262.56,2,2018-10-08
2107,40,2,258.99,2,2018-10-09
2108,40,3,260.61,2,2018-10-10
2109,40,4,258.41,2,2018-10-11
2110,40,5,259.73,2,2018-10-12
2111,40,6,253.77,2,2018-10-13
2112,40,7,261.04,2,2018-10-14
2113,40,8,259.65,2,2018-10-15
2114,40,9,267.29,2,2018-10-16
2115,40,10,265.31,2,2018-10-17
2116,40,11,262.8,2,2018-10-18
2117,40,12,267.91,2,2018-10-19
2118,40,13,267.9,2,2018-10-20
2119,40,14,265.47,2,2018-10-21
2120,40,15,269.93,2,2018-10-22
2121,40,16,273.41,2,2018-10-23
2122,40,17,268.83,2,2018-10-24
2123,40,18,269.36,2,2018-10-25
2124,40,19,269.44,2,2018-10-26
2125,40,20,269.21,2,2018-10-27
2126,40,21,268.37,2,2018-10-28
2127,40,22,261.93,2,2018-10-29
2128,40,23,270.44,2,2018-10-30
2129,40,24,264.77,2,2018-10-31
2130,40,25,264.41,2,2018-11-01
2131,40,26,267.19,2,2018-11-02
2132,40,27,269.52,2,2018-11-03
2133,40,28,268.73,2,2018-11-04
2134,40,29,271.11,2,2018-11-05
2135,40,30,270.3,2,2018-11-06
2136,40,31,269.19,2,2018-11-07
2137,40,32,270.04,2,2018-11-08
2138,40,33,270.63,2,2018-11-09
2139,40,34,268.96,2,2018-11-10
2140,40,35,267.9,2,2018-11-11
2141,40,36,265.18,2,2018-11-12
